"","Date","BarcodeID","SpeciesID","CountTotal","SizeMean","SizeMedian","SizeSD","BiomassTotal","Notes.x","TripID","Region","Reach","RiverMile","Collector","SampleNumber","DepthTotal","DepthSample","DepthIntegrated","GearID","TimeDay","TimeBegin","TimeElapsed","SuspendedLoad","FmUse","FiltrationEfficiency","Distance","Velocity","Volume","FlagStrange","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes.y","Density","X_00060_00003"
"508",2012-07-06,"D00114","NZMS",31,0.97,1,0.85,1.55,NA,"GC20120705","GrandCanyon","CRLeesFerry",-3.4,"","1",14,11,0,4,"Day","11:24:06",3.52,"","Net",NA,173.29,0.82,35.13,FALSE,"","PhillipsC",2012-11-28,8.3,FALSE,"","","Natal Origins 2012 July trip. ",1837.43222338079,14600
"509",2012-07-06,"D00115","NZMS",17,0.59,0.5,0.2,0.11,NA,"GC20120705","GrandCanyon","CRLeesFerry",-3.4,"","2",14,3.5,0,4,"Day","11:35:30",4.05,"","Net",NA,237.02,0.98,48.04,FALSE,"","QuigleyT",2012-11-20,2.7,FALSE,"","","Natal Origins 2012 July trip. ",736.840870595229,14600
"510",2012-07-06,"D00120","NZMS",3,1,1,0,0.06,NA,"GC20120705","GrandCanyon","CRLeesFerry",-3.4,"","11",18,3.5,0,4,"Crepuscular","20:02:05",4,"","Net",NA,217.14,0.9,44.01,FALSE,"","QuigleyT",2012-11-28,4.58,FALSE,"","","Natal Origins 2012 July trip. ",141.937669607421,14600
"511",2012-07-06,"D07062","NZMS",10,1.4,1.5,0.91,0.75,NA,"GC20120705","GrandCanyon","CRLeesFerry",-3.4,"","7",18,15,0,4,"Crepuscular","18:58:25",3.28,"","Net",NA,124.6,0.63,25.26,FALSE,"","PhillipsC",2012-08-01,6.5,FALSE,"","","Natal Origins 2012 July trip. Barcode retroactively assigned (2017-07-06 JDM). ",824.317344869703,14600
"512",2012-07-06,"D07063","NZMS",99,0.57,0.5,0.17,0.58,NA,"GC20120705","GrandCanyon","CRLeesFerry",-3.4,"","10",18,15,0,4,"Crepuscular","19:49:43",4.17,"","Net",NA,193.76,0.78,39.28,FALSE,"","EvansM",2012-08-01,4.15,FALSE,"","","Natal Origins 2012 July trip. Barcode retroactively assigned (2017-07-06 JDM). ",5247.9718864803,14600
"513",2012-07-06,"D07064","NZMS",31,0.65,0.5,0.64,0.72,NA,"GC20120705","GrandCanyon","CRLeesFerry",-3.4,"","13",18,15,0,4,"Crepuscular","20:51:45",4.17,"","Net",NA,180.85,0.72,36.66,FALSE,"","QuigleyT",2012-07-31,4.8,FALSE,"","","Natal Origins 2012 July trip. Barcode retroactively assigned (2017-07-06 JDM). ",1760.74724515458,14600
"514",2012-07-06,"D07036","NZMS",142,0.54,0.5,0.32,1.21,NA,"LF20120706","GrandCanyon","CRLeesFerry",-0.2,"","3",18,NA,1,4,"Day","14:07:51",3.67,"","Net",NA,145.69,0.66,29.53,FALSE,"","CoppA",2012-07-18,6.42,FALSE,"","","Monthly sampling at buoy. Barcode retroactively assigned (2017-07-06 JDM). ",10012.7340692856,14600
"515",2012-07-06,"D00117","NZMS",25,0.68,0.5,0.35,0.3,NA,"GC20120705","GrandCanyon","CRLeesFerry",-3.4,"","6",14,3.5,0,4,"Day","12:20:37",4.33,"","Net",NA,252.73,0.97,51.23,FALSE,"","QuigleyT",2012-11-29,4.3,FALSE,"","","Natal Origins 2012 July trip. ",1016.11634449584,14600
"516",2012-07-06,"D07034","NZMS",21,0.64,0.5,0.36,0.23,NA,"LF20120706","GrandCanyon","CRLeesFerry",-0.2,"","1",18,NA,1,4,"Day","13:37:06",4.08,"","Net",NA,161.05,0.66,32.64,FALSE,"","QuigleyT",2012-07-19,4.53,FALSE,"","","Monthly sampling at buoy. Barcode retroactively assigned (2017-07-06 JDM). ",1339.66721433696,14600
"517",2012-07-06,"D07035","NZMS",61,0.58,0.5,0.29,0.5,NA,"LF20120706","GrandCanyon","CRLeesFerry",-0.2,"","2",18,NA,1,4,"Day","13:47:14",3.53,"","Net",NA,139.8,0.66,28.34,FALSE,"","EvansM",2012-07-20,4.43,FALSE,"","","Monthly sampling at buoy. Barcode retroactively assigned (2017-07-06 JDM). ",4481.85470718395,14600
"518",2012-07-06,"D07060","NZMS",132,0.65,0.5,0.23,1.13,NA,"GC20120705","GrandCanyon","CRLeesFerry",-3.4,"","3",14,11,0,4,"Day","11:46:07",4.07,"","Net",NA,217.24,0.89,44.03,FALSE,"","EvansM",2012-08-01,4.63,FALSE,"","","Natal Origins 2012 July trip. Barcode retroactively assigned (2017-07-06 JDM). ",6242.4206435293,14600
"519",2012-07-06,"D00121","NZMS",129,0.5,0.5,0,0.48,NA,"GC20120705","GrandCanyon","CRLeesFerry",-3.4,"","12",18,15,0,4,"Crepuscular","20:22:15",3.92,"","Net",NA,164.82,0.7,33.41,FALSE,"","EvansM",2012-11-26,4.25,FALSE,"","","Natal Origins 2012 July trip. ",8039.72176280073,14600
"520",2012-07-06,"D00118","NZMS",77,0.52,0.5,0.1,0.33,NA,"GC20120705","GrandCanyon","CRLeesFerry",-3.4,"","8",18,15,0,4,"Crepuscular","19:27:53",4.17,"","Net",NA,231.5,0.93,46.93,FALSE,"","QuigleyT",2012-11-28,6.42,FALSE,"","","Natal Origins 2012 July trip. ",3416.39403818127,14600
"521",2012-07-06,"D00119","NZMS",20,0.5,0.5,0,0.07,NA,"GC20120705","GrandCanyon","CRLeesFerry",-3.4,"","9",18,3.5,0,4,"Crepuscular","19:33:24",4.03,"","Net",NA,246.48,1.02,49.96,FALSE,"","EvansM",2012-11-28,3.25,FALSE,"","","Natal Origins 2012 July trip. ",833.557090929092,14600
"522",2012-07-06,"D07037","NZMS",26,0.71,0.5,0.35,0.33,NA,"LF20120706","GrandCanyon","CRLeesFerry",-0.2,"","4",18,NA,1,4,"Day","14:18:49",3,"","Net",NA,146.28,0.81,29.65,FALSE,"","PhillipsC",2012-07-26,6.37,FALSE,"","","Monthly sampling at buoy. Barcode retroactively assigned (2017-07-06 JDM). ",1825.89767088238,14600
"523",2012-07-06,"D07038","NZMS",137,0.6,0.5,0.37,1.45,NA,"LF20120706","GrandCanyon","CRLeesFerry",-0.2,"","5",18,NA,1,4,"Day","14:28:51",3.2,"","Net",NA,125.73,0.65,25.49,FALSE,"","EvansM",2012-07-20,3.68,FALSE,"","","Monthly sampling at buoy. Barcode retroactively assigned (2017-07-06 JDM). ",11191.2479011494,14600
"524",2012-07-06,"D07061","NZMS",43,0.78,1,0.31,0.61,NA,"GC20120705","GrandCanyon","CRLeesFerry",-3.4,"","5",14,11,0,4,"Day","12:10:31",3.98,"","Net",NA,190.75,0.8,38.67,FALSE,"","EvansM",2012-08-02,7.28,FALSE,"","","Natal Origins 2012 July trip. Barcode retroactively assigned (2017-07-06 JDM). ",2315.37888195132,14600
"525",2012-07-25,"D07039","NZMS",26,0.69,0.5,0.25,0.26,NA,"LF20120725","GrandCanyon","CRLeesFerry",-0.2,"","1",19,NA,1,4,"Day","12:18:40",4.72,"","Net",NA,172.24,0.61,34.91,FALSE,"","QuigleyT",2012-07-27,2,FALSE,"","","Monthly sampling. Barcode retroactively assigned (2017-07-06 JDM). ",1550.78389978982,14600
"526",2012-07-25,"D07040","NZMS",52,0.64,0.5,0.59,1.05,NA,"LF20120725","GrandCanyon","CRLeesFerry",-0.2,"","2",19,NA,1,4,"Day","12:30:40",5.08,"","Net",NA,203.5,0.67,41.25,FALSE,"","PhillipsC",NA,2,FALSE,"","","Monthly sampling. Barcode retroactively assigned (2017-07-06 JDM). ",2624.86622747455,14600
"527",2012-07-25,"D07041","NZMS",1,3,3,NA,0.29,NA,"LF20120725","GrandCanyon","CRLeesFerry",-0.2,"","3",19,NA,1,4,"Day","12:40:28",4.92,"","Net",NA,196.59,0.67,39.85,FALSE,"","QuigleyT",2012-07-26,2.5,FALSE,"","","Monthly sampling. Barcode retroactively assigned (2017-07-06 JDM). ",52.2515837676505,14600
"528",2012-07-25,"D07042","NZMS",86,0.53,0.5,0.23,0.53,NA,"LF20120725","GrandCanyon","CRLeesFerry",-0.2,"","4",19,NA,1,4,"Day","12:49:20",5.08,"","Net",NA,184.8,0.61,37.46,FALSE,"","EvansM",2012-07-30,3.1,FALSE,"","","Monthly sampling. Barcode retroactively assigned (2017-07-06 JDM). ",4780.33643166351,14600
"529",2012-07-25,"D07043","NZMS",24,0.52,0.5,0.1,0.11,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20120725","GrandCanyon","CRLeesFerry",-0.2,"","5",19,NA,1,4,"Day","12:57:30",4.63,"","Net",NA,185.37,0.67,37.57,FALSE,"","QuigleyT",2012-07-27,2.32,FALSE,"","","Monthly sampling. Barcode retroactively assigned (2017-07-06 JDM). ",1330.14146168168,14600
"530",2012-08-22,"D07049","NZMS",566,0.64,0.5,0.62,13.09,NA,"LF20120822","GrandCanyon","CRLeesFerry",-0.2,"","6",18,NA,1,4,"Night","20:00:00",5,"","Net",NA,225.37,0.75,45.68,FALSE,"","QuigleyT",2012-09-03,4.83,FALSE,"","","Monthly sampling. Barcode retroactively assigned (2017-07-06 JDM). ",29762.2984335072,14100
"531",2012-08-22,"D07046","NZMS",637,0.58,0.5,0.19,4.09,NA,"LF20120822","GrandCanyon","CRLeesFerry",-0.2,"","3",18,NA,1,4,"Day","16:25:00",5,"","Net",NA,233.92,0.78,47.42,FALSE,"","QuigleyT",2012-09-05,5.6,FALSE,"","","Monthly sampling. Barcode retroactively assigned (2017-07-06 JDM). ",32266.6600764069,14100
"532",2012-08-22,"D07047","NZMS",796,0.73,0.5,0.61,19.22,NA,"LF20120822","GrandCanyon","CRLeesFerry",-0.2,"","4",18,NA,1,4,"Night","19:40:00",5,"","Net",NA,268.73,0.9,54.47,FALSE,"","QuigleyT",2012-09-06,5.27,FALSE,"","","Monthly sampling. Barcode retroactively assigned (2017-07-06 JDM). ",35101.9969102944,14100
"533",2012-08-22,"D07048","NZMS",425,0.57,0.5,0.17,2.51,NA,"LF20120822","GrandCanyon","CRLeesFerry",-0.2,"","5",18,NA,1,4,"Night","19:50:00",5,"","Net",NA,218.54,0.73,44.3,FALSE,"","QuigleyT",2012-09-05,5.4,FALSE,"","","Monthly sampling. Barcode retroactively assigned (2017-07-06 JDM). ",23044.1840402375,14100
"534",2012-08-22,"D07044","NZMS",445,0.63,0.5,0.45,6.34,NA,"LF20120822","GrandCanyon","CRLeesFerry",-0.2,"","1",18,NA,1,4,"Day","16:00:00",5,"","Net",NA,160.08,0.53,32.45,FALSE,"","QuigleyT",2012-09-07,3.07,FALSE,"","","Monthly sampling. Barcode retroactively assigned (2017-07-06 JDM). ",32939.8366411473,14100
"535",2012-08-22,"D07045","NZMS",449,0.59,0.5,0.44,5.88,NA,"LF20120822","GrandCanyon","CRLeesFerry",-0.2,"","2",18,NA,1,4,"Day","16:14:00",5,"","Net",NA,196.75,0.66,39.88,FALSE,"","EvansM",2012-09-07,4.13,FALSE,"","","Monthly sampling. Barcode retroactively assigned (2017-07-06 JDM). ",27043.7755318398,14100
"536",2012-09-13,"D00285","NZMS",119,0.5,0.5,0,0.44,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","4",12,9,0,4,"Crepuscular","18:37:00",7,"","Net",NA,205.06,0.49,41.57,FALSE,"","QuigleyT",NA,1.83,FALSE,"","","Natal Origins 2012 September trip. ",70582.9222291891,7990
"537",2012-09-13,"D00286","NZMS",86,0.5,0.5,0,0.32,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","5",12,3.5,0,4,"Crepuscular","18:54:00",7,"","Net",NA,255.28,0.61,51.75,FALSE,"","EvansM",NA,1.45,FALSE,"","","Natal Origins 2012 September trip. ",40975.1729188967,7990
"538",2012-09-13,"D00284","NZMS",32,0.52,0.5,0.09,0.14,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","3",12,3.5,0,4,"Crepuscular","18:17:20",6,"","Net",NA,210.65,0.59,42.7,FALSE,"","EvansM",NA,1.3,FALSE,"","","Natal Origins 2012 September trip. ",18477.9931250185,7990
"539",2012-09-13,"D00288","NZMS",54,0.63,0.5,0.67,1.35,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","7",12,9,0,4,"Crepuscular","19:40:15",7,"","Net",NA,190.94,0.45,38.7,FALSE,"","PhillipsC",2012-12-10,4.08,FALSE,"","","Natal Origins 2012 September trip. ",34404.5191760882,7990
"540",2012-09-13,"D00283","NZMS",31,0.5,0.5,0,0.12,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","2",12,9,0,4,"Crepuscular","18:06:25",5,"","Net",NA,118.79,0.4,24.08,FALSE,"","EvansM",NA,1.03,FALSE,"","","Natal Origins 2012 September trip. ",31742.2647160338,7990
"541",2012-09-13,"D00287","NZMS",2,2,2,1.41,0.31,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","6",12,9,0,4,"Crepuscular","19:08:30",7,"","Net",NA,205,0.49,41.55,FALSE,"","QuigleyT",NA,3.25,FALSE,"","","Natal Origins 2012 September trip. ",1186.83860775916,7990
"542",2012-09-13,"D00282","NZMS",5,0.5,0.5,0,0.02,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","1",12,9,0,4,"Crepuscular","17:51:10",3.5,"","Net",NA,98.83,0.47,20.03,FALSE,"","EvansM",NA,1,FALSE,"","","Natal Origins 2012 September trip. ",6154.91065306953,7990
"543",2012-09-14,"D00303","NZMS",85,0.5,0.5,0,0.32,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","10",12,9,0,4,"Crepuscular","18:34:35",7,"","Net",NA,217.27,0.52,44.04,FALSE,"","EvansM",NA,1.88,FALSE,"","","Natal Origins 2012 September trip. ",47833.7306779714,7980
"544",2012-09-14,"D00305","NZMS",71,0.5,0.5,0,0.26,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","12",12,9,0,4,"Crepuscular","19:12:30",7,"","Net",NA,223.75,0.53,45.35,FALSE,"","QuigleyT",NA,3.18,FALSE,"","","Natal Origins 2012 September trip. ",38801.0694424043,7980
"545",2012-09-14,"D00297","NZMS",26,1.1,0.5,1.3,2.53,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","4",12,3.5,0,4,"Day","12:36:00",7,"","Net",NA,262.22,0.62,53.15,FALSE,"","QuigleyT",NA,2.2,FALSE,"","","Natal Origins 2012 September trip. ",12123.6312269391,7980
"546",2012-09-14,"D00298","NZMS",87,0.74,0.5,0.89,3.78,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","5",12,9,0,4,"Day","13:14:25",7,"","Net",NA,232.82,0.55,47.19,FALSE,"","EvansM",NA,1.5,FALSE,"","","Natal Origins 2012 September trip. ",45691.1315752424,7980
"547",2012-09-14,"D00304","NZMS",54,0.69,0.5,0.81,1.93,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","11",12,3.5,0,4,"Crepuscular","19:00:35",6,"","Net",NA,207.69,0.58,42.1,FALSE,"","EvansM",NA,1.17,FALSE,"","","Natal Origins 2012 September trip. ",31788.8123373269,7980
"548",2012-09-14,"D00300","NZMS",76,0.5,0.5,0,0.28,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","7",12,9,0,4,"Crepuscular","17:47:45",6,"","Net",NA,181.55,0.5,36.8,FALSE,"","EvansM",NA,1.3,FALSE,"","","Natal Origins 2012 September trip. ",51183.3151945004,7980
"549",2012-09-14,"D00301","NZMS",81,0.5,0.5,0,0.3,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","8",12,9,0,4,"Crepuscular","18:06:50",7,"","Net",NA,254.18,0.61,51.52,FALSE,"","QuigleyT",NA,3.75,FALSE,"","","Natal Origins 2012 September trip. ",38964.7418303997,7980
"550",2012-09-14,"D00302","NZMS",21,0.52,0.5,0.11,0.09,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","9",12,3.5,0,4,"Crepuscular","18:22:10",6,"","Net",NA,211.16,0.59,42.8,FALSE,"","QuigleyT",NA,1.83,FALSE,"","","Natal Origins 2012 September trip. ",12160.1284992345,7980
"551",2012-09-14,"D00294","NZMS",65,0.5,0.5,0,0.24,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","1",12,9,0,4,"Day","11:56:00",6,"","Net",NA,200.03,0.56,40.55,FALSE,"","EvansM",NA,1.43,FALSE,"","","Natal Origins 2012 September trip. ",39726.9420290885,7980
"552",2012-09-14,"D00295","NZMS",52,0.68,0.5,0.75,1.63,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","2",12,3.5,0,4,"Day","12:10:15",7,"","Net",NA,248.42,0.59,50.35,FALSE,"","QuigleyT",NA,4.43,FALSE,"","","Natal Origins 2012 September trip. ",25595.6702963978,7980
"553",2012-09-14,"D00306","NZMS",55,0.61,0.5,0.48,0.81,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","13",12,9,0,4,"Crepuscular","20:02:10",7.83,"","Net",NA,248.96,0.53,50.46,FALSE,"","EvansM",NA,1.85,FALSE,"","","Natal Origins 2012 September trip. ",27013.3273759489,7980
"554",2012-09-14,"D00299","NZMS",22,0.5,0.5,0,0.08,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","6",12,3.5,0,4,"Day","13:29:00",7.08,"","Net",NA,251.51,0.59,50.98,FALSE,"","QuigleyT",NA,1.8,FALSE,"","","Natal Origins 2012 September trip. ",10695.1157268763,7980
"555",2012-09-14,"D00296","NZMS",68,0.51,0.5,0.09,0.28,NA,"GC20120913","GrandCanyon","CRLeesFerry",-3.4,"","3",12,9,0,4,"Day","12:22:00",7,"","Net",NA,229.97,0.55,46.61,FALSE,"","EvansM",NA,1.75,FALSE,"","","Natal Origins 2012 September trip. ",36157.0049183928,7980
"556",2012-10-10,"D00332","NZMS",3,1.67,2,0.58,0.24,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20121010","GrandCanyon","CRLeesFerry",-3.2,"","26",11.5,NA,1,4,"Crepuscular","18:08:47",5,"","Net",NA,163.18,0.54,33.08,FALSE,"","QuigleyT",2012-10-22,1.25,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",2135.7168187941,8080
"557",2012-10-10,"D00323","NZMS",53,0.61,0.5,0.36,0.55,NA,"LF20121010","GrandCanyon","CRLeesFerry",-6,"","17",24,NA,1,4,"Day","14:24:42",5.05,"","Net",NA,140.26,0.46,28.43,FALSE,"","EvansM",2012-10-21,0.92,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",43902.2646896771,8080
"558",2012-10-10,"D00333","NZMS",106,0.5,0.5,0,0.39,NA,"LF20121010","GrandCanyon","CRLeesFerry",-2.9,"","27",11,NA,1,4,"Crepuscular","18:25:20",5.03,"","Net",NA,229.91,0.76,46.6,FALSE,"","EvansM",2012-10-23,0.83,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",53568.2997908807,8080
"559",2012-10-10,"D00326","NZMS",24,0.5,0.5,0,0.09,NA,"LF20121010","GrandCanyon","CRLeesFerry",-4.3,"","20",9,NA,1,4,"Day","16:13:40",5.07,"","Net",NA,224.78,0.74,45.56,FALSE,"","PhillipsC",2012-10-23,1.12,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",12405.5333390182,8080
"560",2012-10-10,"D00327","NZMS",424,0.85,0.5,1.12,29.52,NA,"LF20121010","GrandCanyon","CRLeesFerry",-4.15,"","21",7,NA,1,4,"Day","16:35:45",5.08,"","Net",NA,528.77,1.73,107.18,FALSE,"","EvansM",2012-10-22,2.33,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",93162.2605058795,8080
"561",2012-10-10,"D00334","NZMS",143,0.72,0.5,0.93,6.82,NA,"LF20121010","GrandCanyon","CRLeesFerry",-2.6,"","28",23,NA,1,4,"Crepuscular","18:39:20",5.05,"","Net",NA,55.87,0.18,11.32,FALSE,"","EvansM",2012-10-10,0.72,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",297493.529690705,8080
"562",2012-10-10,"D00329","NZMS",8,1.25,0.75,1.22,0.74,NA,"LF20121010","GrandCanyon","CRLeesFerry",-3.9,"","23",5.5,NA,1,4,"Day","17:21:00",5.03,"","Net",NA,286.86,0.95,58.15,FALSE,"","PhillipsC",2012-10-22,1.42,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",3239.87445643835,8080
"563",2012-10-10,"D00330","NZMS",15,0.67,0.5,0.24,0.14,NA,"LF20121010","GrandCanyon","CRLeesFerry",-3.75,"","24",15.5,NA,1,4,"Day","17:43:20",4.98,"","Net",NA,166.81,0.56,33.81,FALSE,"","PhillipsC",2012-10-23,2.13,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",10448.0201664757,8080
"564",2012-10-10,"D00331","NZMS",80,0.52,0.5,0.1,0.35,NA,"LF20121010","GrandCanyon","CRLeesFerry",-3.5,"","25",15.5,NA,1,4,"Day","17:56:15",5,"","Net",NA,204.82,0.68,41.52,FALSE,"","QuigleyT",2012-10-23,1.5,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",45375.4093549831,8080
"565",2012-10-10,"D00337","NZMS",48,0.5,0.5,0,0.18,NA,"LF20121010","GrandCanyon","CRLeesFerry",-1.8,"","31",35,NA,1,4,"Night","19:40:00",5,"","Net",NA,173.96,0.58,35.26,FALSE,"","EvansM",2012-10-23,0.85,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",32058.7690825678,8080
"566",2012-10-10,"D00338","NZMS",85,0.57,0.5,0.29,0.67,NA,"LF20121010","GrandCanyon","CRLeesFerry",-1.55,"","32",60,NA,1,4,"Night","20:00:50",5.02,"","Net",NA,118.79,0.39,24.08,FALSE,"","QuigleyT",2012-10-24,1.17,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",83128.5790571046,8080
"567",2012-10-10,"D00335","NZMS",8,1.62,0.5,2.15,2.16,NA,"LF20121010","GrandCanyon","CRLeesFerry",-2.33,"","29",12,NA,1,4,"Crepuscular","18:53:58",5.02,"","Net",NA,311.48,1.03,63.14,FALSE,"","PhillipsC",2012-10-22,1.45,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",2983.8248280312,8080
"568",2012-10-10,"D00336","NZMS",180,0.5,0.5,0,0.67,NA,"LF20121010","GrandCanyon","CRLeesFerry",-2.1,"","30",7,NA,1,4,"Night","19:06:35",5.02,"","Net",NA,184.59,0.61,37.42,FALSE,"","EvansM",2012-10-23,1.17,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",113280.885674573,8080
"569",2012-10-10,"D00328","NZMS",20,0.78,0.5,0.55,0.42,NA,"LF20121010","GrandCanyon","CRLeesFerry",-4,"","22",13,NA,1,4,"Day","17:01:45",5,"","Net",NA,243.01,0.81,49.26,FALSE,"","QuigleyT",2012-10-22,1.37,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",9561.4443586018,8080
"570",2012-10-10,"D00325","NZMS",4,1,0.75,0.71,0.14,NA,"LF20121010","GrandCanyon","CRLeesFerry",-4.6,"","19",15,NA,1,4,"Day","15:59:00",5,"","Net",NA,156.37,0.52,31.7,FALSE,"","PhillipsC",2012-10-23,1.42,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",2971.58832242728,8080
"571",2012-10-10,"D00324","NZMS",30,0.55,0.5,0.15,0.16,NA,"LF20121010","GrandCanyon","CRLeesFerry",-4.9,"","18",18,NA,1,4,"Day","15:45:30",5,"","Net",NA,134.45,0.45,27.25,FALSE,"","QuigleyT",2012-10-24,0.83,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",25926.4265562234,8080
"572",2012-10-11,"D00362","NZMS",25,0.5,0.5,0,0.09,NA,"LF20121010","GrandCanyon","CRLeesFerry",-3.2,"","9",11,NA,1,4,"Day","09:19:47",4.98,"","Net",NA,164.44,0.55,33.33,FALSE,"","QuigleyT",2012-10-26,1,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",17754.0605103089,8070
"573",2012-10-11,"D00356","NZMS",48,0.5,0.5,0,0.18,NA,"LF20121010","GrandCanyon","CRLeesFerry",-1.5,"","15",60,NA,1,4,"Day","10:52:50",5,"","Net",NA,114.54,0.38,23.22,FALSE,"","QuigleyT",2012-10-29,0.8,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",48929.6402529072,8070
"574",2012-10-11,"D00357","NZMS",145,0.72,0.5,0.85,5.73,NA,"LF20121010","GrandCanyon","CRLeesFerry",-1.8,"","14",23,NA,1,4,"Day","10:39:22",4.98,"","Net",NA,156.37,0.52,31.7,FALSE,"","EvansM",2012-10-29,1.03,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",108268.405472866,8070
"575",2012-10-11,"D00363","NZMS",205,0.5,0.5,0,0.76,NA,"LF20121010","GrandCanyon","CRLeesFerry",-3.5,"","8",15,NA,1,4,"Day","09:06:32",4.97,"","Net",NA,170.73,0.57,34.61,FALSE,"","EvansM",2012-10-26,1.1,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",140199.111870283,8070
"576",2012-10-11,"D00360","NZMS",29,0.66,0.5,0.84,1.1,NA,"LF20121010","GrandCanyon","CRLeesFerry",-2.6,"","11",36.5,NA,1,4,"Day","09:55:11",5.97,"","Net",NA,88.64,0.25,17.97,FALSE,"","QuigleyT",2012-10-26,0.87,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",38198.2020421799,8070
"577",2012-10-11,"D00361","NZMS",91,0.62,0.5,0.63,2.07,NA,"LF20121010","GrandCanyon","CRLeesFerry",-2.9,"","10",11,NA,1,4,"Day","09:34:14",5,"","Net",NA,235.03,0.78,47.64,FALSE,"","EvansM",2012-10-26,0.98,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",45212.928756996,8070
"578",2012-10-11,"D00365","NZMS",181,0.51,0.5,0.08,0.75,NA,"LF20121010","GrandCanyon","CRLeesFerry",-3.9,"","6",6.5,NA,1,4,"Day","08:43:24",5,"","Net",NA,282.61,0.94,57.29,FALSE,"","QuigleyT",2012-10-26,1.17,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",74781.2556902468,8070
"579",2012-10-11,"D00359","NZMS",290,0.58,0.5,0.43,3.64,NA,"LF20121010","GrandCanyon","CRLeesFerry",-2.3,"","12",16.5,NA,1,4,"Day","10:15:15",5.02,"","Net",NA,331.84,1.1,67.26,FALSE,"","EvansM",2012-10-29,1.22,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",102054.964421346,8070
"580",2012-10-11,"D00355","NZMS",38,0.51,0.5,0.08,0.16,NA,"LF20121010","GrandCanyon","CRLeesFerry",-6,"","16",15,NA,1,4,"Day","11:42:30",5,"","Net",NA,152.87,0.51,30.99,FALSE,"","QuigleyT",2012-10-29,1.1,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",29023.8500144907,8070
"581",2012-10-11,"D00364","NZMS",182,0.52,0.5,0.09,0.77,NA,"LF20121010","GrandCanyon","CRLeesFerry",-3.75,"","7",17,NA,1,4,"Day","08:54:40",4.98,"","Net",NA,195.72,0.65,39.67,FALSE,"","QuigleyT",2012-10-26,1.28,FALSE,"","","Dam to Lees Ferry Lagrangian sampling. ",108593.089285772,8070
